amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	is-iba	order-invoice-type
305-6787806-3373957	305-6787806-3373957	2023-08-23T05:47:34+00:00	2023-08-23T05:47:38+00:00	Pending	Amazon	Amazon.de		Standard	INNONEXXT® Premium Gipsfaserplattenschrauben | 3,9 x 19 mm | Faserzementplattenschrauben, Rigipsschrauben, Trockenwandschrauben, Universalschrauben |	54-T330-4YP9	B08GFWCTKK	Unshipped	1	EUR	11.64								Wien	Wien	1090	AT		true	RSM	Business Price	false	
028-8972081-5301932	028-8972081-5301932	2023-08-23T05:41:13+00:00	2023-08-23T05:41:17+00:00	Pending	Amazon	Amazon.de		Standard	INNONEXXT® Premium Winkelverbinder | 25 Stück 60 x 60 x 40 x 2 mm | Winkel, Winkelhalterung, L-Winkel, Metallwinkel, Stuhlwinkel, Stahlwinkel, Schwe	GK-4SMV-2S8T	B09BVP8XFW	Unshipped	1	EUR	16.99								Wiesenthal	Thüringen	36466	DE		false			false	
304-1272205-7933902	304-1272205-7933902	2023-08-23T05:39:57+00:00	2023-08-23T05:40:01+00:00	Pending	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Verglasungsklötze | 24 x 100 mm, 600 Stück | Made in Germany | Unterlegplatten, Abstandshalter, Distanzklötze aus Kunststoff, A	GJ-6IO8-W0G9	B07ZPBVDLY	Unshipped	1	EUR	29.97								Krefeld		47839	DE		false			false	
304-1156948-2939562	304-1156948-2939562	2023-08-23T05:13:38+00:00	2023-08-23T05:16:16+00:00	Pending	Amazon	Amazon.de		Standard	INNONEXXT® Premium Unterlegplatten | 40er Set - 60 x 40 mm | Abstandshalter, Plättchen aus Kunststoff | Tragfähigkeit bis 5 t | Set: 1.5, 2, 3, 4,	9L-HBWO-UNTN	B09JGD3YWL	Unshipped	1	EUR	19.98								Kamp-lintfort		47475	DE	DE Core Free Shipping 2018/04/24 20-00-00	false			false	
306-2011690-8724338	306-2011690-8724338	2023-08-23T05:00:38+00:00	2023-08-23T07:42:52+00:00	Pending	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Schnellbauschraube mit Grobgewinde | 4,2 x 75 mm | Gipskarton-Schraube, Rigipsschrauben, Trockenwandschrauben, Universalschrauben	MJ-SKA8-BE84	B08GD322YP	Unshipped	2	EUR	44.98	7.04					0.73		Haßfurt		97437	DE	VPC-4-123386915 Coupon	false			false	
306-2011690-8724338	306-2011690-8724338	2023-08-23T05:00:38+00:00	2023-08-23T07:42:52+00:00	Pending	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Schnellbauschraube mit Grobgewinde | 3,9 x 35 mm | Gipskarton-Schraube, Rigipsschrauben, Trockenwandschrauben, Universalschrauben	4A-35OW-BLG1	B08GD16NK3	Shipped	1	EUR	17.49	2.73					0.29		Haßfurt		97437	DE	VPC-4-123386915 Coupon	false			false	
028-8463357-8045102	028-8463357-8045102	2023-08-23T04:38:47+00:00	2023-08-23T04:38:51+00:00	Pending	Amazon	Amazon.de		Standard	INNONEXXT® Premium Winkelverbinder | 25 Stück 60 x 60 x 40 x 2 mm | Winkel, Winkelhalterung, L-Winkel, Metallwinkel, Stuhlwinkel, Stahlwinkel, Schwe	GK-4SMV-2S8T	B09BVP8XFW	Unshipped	2	EUR	33.98								Großpösna		04463	DE		false			false	
306-6934546-2032348	306-6934546-2032348	2023-08-23T04:22:20+00:00	2023-08-23T08:46:40+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Profilverbindungsschrauben | 3,9 x 11 mm | 500 Stück | Metallprofileschrauben, Profil Schrauben, Blechschrauben schwarz, Trockenb	2R-KNCM-T7QB	B08GFWYC7M	Shipped	1	EUR	15.49	2.47							Bad Schmiedeberg		06905	DE		false			false	
028-5676308-0310768	028-5676308-0310768	2023-08-23T04:05:36+00:00	2023-08-23T06:29:22+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Schnellbauschraube mit Grobgewinde | 3,9 x 45 mm | Gipskarton-Schraube, Rigipsschrauben, Trockenwandschrauben, Universalschrauben	DZ-F03D-08JX	B08GDP3K7K	Shipped	1	EUR	18.85	3.14							Artstetten-Pöbring		3661	AT		false			false	
302-0299024-3138720	302-0299024-3138720	2023-08-23T02:56:10+00:00	2023-08-23T03:11:17+00:00	Pending	Amazon	Amazon.de		Standard	INNONEXXT® Premium Schnellbauschraube mit Grobgewinde | 3,9 x 30 mm | Gipskarton-Schraube, Rigipsschrauben, Trockenwandschrauben, Universalschrauben	7Q-22RC-QHQC	B08GD325J7	Unshipped	2	EUR	32.98								Neubrunn		97277	DE	FBA Subscribe & Save Discount	false			false	
