amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	is-iba	order-invoice-type
304-4460250-9203534	304-4460250-9203534	2023-08-28T13:29:17+00:00	2023-08-28T21:18:09+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Profilverbindungsschrauben | 3,9 x 11 mm | 500 Stück | Metallprofileschrauben, Profil Schrauben, Blechschrauben schwarz, Trockenb	2R-KNCM-T7QB	B08GFWYC7M	Shipped	1	EUR	15.49	2.47							Putlitz	Brandenburg	16949	DE		false			false	
305-5073984-3949930	305-5073984-3949930	2023-08-28T13:28:04+00:00	2023-08-29T13:30:47+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Profilverbindungsschrauben | 3,9 x 11 mm | 500 Stück | Metallprofileschrauben, Profil Schrauben, Blechschrauben schwarz, Trockenb	2R-KNCM-T7QB	B08GFWYC7M	Shipped	1	EUR	15.49	2.47							Fischen I. Allgäu	Bayern	87538	DE		false			false	
303-4487385-9310701	303-4487385-9310701	2023-08-28T13:14:36+00:00	2023-08-29T04:12:53+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Unterlegplatten | 60 x 40 mm, 3 mm rot - 250 Stk. | Abstandshalter, Plättchen aus Kunststoff, Distanzplatten, Klötze, Unterlegkl	M3-ONG5-94IH	B08SCK7GP1	Shipped	1	EUR	29.94	4.78							Tübingen		72076	DE		false			false	
303-4044286-5114762	303-4044286-5114762	2023-08-28T13:09:39+00:00	2023-08-29T01:19:25+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Winkelverbinder | 25 Stück 60 x 60 x 40 x 2 mm | Winkel, Winkelhalterung, L-Winkel, Metallwinkel, Stuhlwinkel, Stahlwinkel, Schwe	GK-4SMV-2S8T	B09BVP8XFW	Shipped	1	EUR	16.99	2.71							Lenningen	Baden-Württemberg	73252	DE		false			false	
304-1170166-2549102	304-1170166-2549102	2023-08-28T13:03:03+00:00	2023-08-28T21:16:21+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Terrassenschrauben inkl. Bit | 5,0 x 60 mm 200 Stück C1-Edelstahl gleitbeschichtet | Fräsrippen, Cut-Spitze | Holzschrauben | Ma	UA-0KEE-NJEO	B09GKVXT43	Shipped	1	EUR	25.99	4.15							Recklinghausen		45663	DE		false			false	
306-5862740-7804342	306-5862740-7804342	2023-08-28T12:57:41+00:00	2023-08-29T13:25:24+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Nageleisen | 800 x 18 mm, Brecheisen aus Spezialstahl | Nageleisen, Nagelschlitze, Stemmeisen, Brechstange, Meisselschaber, Breche	2I-PB7C-OYPH_FBM	B09BZLK44P	Shipped	1	EUR	22.45								Buxtehude	Niedersachsen	21614	DE		true	M.Krüger	Business Price	false	
305-4884997-5958751	305-4884997-5958751	2023-08-28T12:32:01+00:00	2023-08-28T21:15:19+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Fugenkreuze | 5mm x 15mm 150 Stück | Fugenkreuze für Terrassenplatten und Betonplatten, Abstandshalter Terrassenplatten, Terrass	UN-U3QV-L1YZ	B0BJFJRKQ4	Shipped	1	EUR	17.49	2.79							Rottweil		78628	DE		false			false	
303-4202488-2964335	303-4202488-2964335	2023-08-28T12:31:43+00:00	2023-08-29T01:18:52+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Winkelverbinder | 25 Stück 60 x 60 x 40 x 2 mm | Winkel, Winkelhalterung, L-Winkel, Metallwinkel, Stuhlwinkel, Stahlwinkel, Schwe	GK-4SMV-2S8T	B09BVP8XFW	Shipped	1	EUR	16.99	2.71							Hartha		04746	DE		false			false	
028-6840178-8392315	028-6840178-8392315	2023-08-28T12:28:02+00:00	2023-08-29T07:06:09+00:00	Pending	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Kunststoff Keile | Made in Germany | Plastik Keile, Montagekeile, Distanzkeile aus Kunststoff (135 x Keile MIX geschlossen)	6Z-R0CA-A8ZW	B07ZPC81W2	Unshipped	1	EUR	26.49								Edersleben		06528	DE		false			false	
306-1149365-4704315	306-1149365-4704315	2023-08-28T12:24:25+00:00	2023-08-29T07:28:50+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Nageleisen | 800 x 18 mm, Brecheisen aus Spezialstahl | Nageleisen, Nagelschlitze, Stemmeisen, Brechstange, Meisselschaber, Breche	2I-PB7C-OYPH_FBM	B09BZLK44P	Shipped	1	EUR	26.99	4.31							Frankfurt am Main	Hessen	60388	DE		false			false	
303-8414734-1873169	303-8414734-1873169	2023-08-28T12:21:29+00:00	2023-08-29T01:19:10+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Unterlegplatten | 60 x 40 mm 160 Stück Mix | Abstandshalter, Plättchen aus Kunststoff | Tragfähigkeit bis 16 t | Set: 1.5, 2, 3	JV-YDRH-BYKA	B07NZJJHDG	Shipped	2	EUR	69.04								Berlin		12623	DE		true	BV - PV Kieper	Business Price	false	
304-2248705-0781134	304-2248705-0781134	2023-08-28T12:15:34+00:00	2023-08-29T13:26:08+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Professional Dreieckschleifer Schleifpapier |100 x 150 mm, Gold, 100 Stück, 7 Loch | Delta.- Multischleifer, Schleifblätter Klett | 10x	J0-4EOO-GOQ2	B09QJ7P35S	Shipped	1	EUR	31.98	5.11							Rheine	Nordrhein-Westfalen	48429	DE		false			false	
305-4616821-8810763	305-4616821-8810763	2023-08-28T12:14:19+00:00	2023-08-28T21:13:19+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Nageleisen | 500 x 18 mm, Brecheisen aus Spezialstahl | Nageleisen, Nagelschlitze, Stemmeisen, Brechstange, Meisselschaber, Breche	RI-ZWH8-BLFL_FBM	B09BZM7W2J	Shipped	1	EUR	21.99	3.51							Kaufbeuren	Bayern	87600	DE		false			false	
302-2578457-4053921	302-2578457-4053921	2023-08-28T12:10:31+00:00	2023-08-29T01:16:29+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Profilverbindungsschrauben | 3,9 x 11 mm | 500 Stück | Metallprofileschrauben, Profil Schrauben, Blechschrauben schwarz, Trockenb	2R-KNCM-T7QB	B08GFWYC7M	Shipped	1	EUR	15.49	2.47							Döbeln		04720	DE		false			false	
305-0988445-2457127	305-0988445-2457127	2023-08-28T12:04:32+00:00	2023-08-29T04:10:14+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Justierschraube | 6 x 60mm, T30, blau verzinkt, Stahl | Fräsrippen, Cut-Spitze, Senkkopf | Holz- Universalschrauben, Ring- und Ho	IF-JZE6-BBFM	B08XFDZSYG	Shipped	1	EUR	19.49	3.11							Wolfsburg		38442	DE		false			false	
305-4675717-1608302	305-4675717-1608302	2023-08-28T11:55:10+00:00	2023-08-28T11:55:14+00:00	Pending	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Unterlegplatten | 40er Set - 60 x 40 mm | Abstandshalter, Plättchen aus Kunststoff | Tragfähigkeit bis 5 t | Set: 1.5, 2, 3, 4,	9L-HBWO-UNTN	B09JGD3YWL	Unshipped	1	EUR	19.98								Langenhagen		30853	DE		false			false	
304-0724553-2872340	304-0724553-2872340	2023-08-28T11:52:53+00:00	2023-08-29T04:13:27+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Verglasungsklötze | 24 x 100 mm, 600 Stück | Made in Germany | Unterlegplatten, Abstandshalter, Distanzklötze aus Kunststoff, A	GJ-6IO8-W0G9	B07ZPBVDLY	Shipped	1	EUR	29.97	4.79							Sengenthal	Deutschland	92369	DE		false			false	
304-0363966-1351500	304-0363966-1351500	2023-08-28T11:52:42+00:00	2023-08-29T01:20:23+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Gipsfaserplattenschrauben | 3,9 x 30 mm | Faserzementplattenschrauben, Rigipsschrauben, Trockenwandschrauben, Universalschrauben |	09-MWHQ-H5TB	B08GFVMJTR	Shipped	1	EUR	15.69	2.51							Hanau	Hessen	63457	DE		false			false	
303-7853844-2319541	303-7853844-2319541	2023-08-28T11:43:57+00:00	2023-08-29T01:16:40+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Verglasungsklötze | 24 x 100 mm, 600 Stück | Made in Germany | Unterlegplatten, Abstandshalter, Distanzklötze aus Kunststoff, A	GJ-6IO8-W0G9	B07ZPBVDLY	Shipped	1	EUR	29.97	4.79							Breidenbach		35236	DE		false			false	
302-8775340-9858740	302-8775340-9858740	2023-08-28T11:40:00+00:00	2023-08-29T05:32:35+00:00	Shipped	Amazon	Amazon.de		Expedited	Mouji® Premium Wärmflasche mit warmem Bezug flauschig 2l | Thermophor | Wärmflaschen, Warmflasche | Wärmeflaschen, Bettflasche für Erwachsene, W?	Q3-O0M7-42OG	B09TRDGS2F	Shipped	1	EUR	12.99	2.07							Konstanz	Baden-Württemberg	78464	DE		false			false	
306-6054995-0180308	306-6054995-0180308	2023-08-28T11:26:15+00:00	2023-08-28T11:27:43+00:00	Pending	Amazon	Amazon.de		Standard	INNONEXXTï¿½ Professional Dreieckschleifer Schleifpapier |100 x 150 mm, Gold, 100 Stï¿½ck, 7 Loch | Delta.- Multischleifer, Schleifblï¿½tter	J0-4EOO-GOQ2	B09QJ7P35S	Unshipped	1	EUR	31.98								Vreden		48691	DE		false			false	
305-4476053-4149904	305-4476053-4149904	2023-08-28T11:20:17+00:00	2023-08-29T13:21:53+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Professional Dreieckschleifer Schleifpapier |100 x 150 mm, Gold, 100 Stück, 7 Loch | Delta.- Multischleifer, Schleifblätter Klett | 10x	J0-4EOO-GOQ2	B09QJ7P35S	Shipped	1	EUR	31.98	5.11							Hainburg		63512	DE		false			false	
028-3781930-1860320	028-3781930-1860320	2023-08-28T11:18:36+00:00	2023-08-29T13:26:19+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Terrassendielen Abstandshalter | Terrassfix Dielenabstand 4 mm - 500 Stück | Lastübertragung bis 8 Tonnen | Terrassenabstandshal	U1-3J8F-95E1	B0944899KY	Shipped	1	EUR	34.99	5.59							Oldenburg		26127	DE		false			false	
304-2723964-7343524	304-2723964-7343524	2023-08-28T11:15:17+00:00	2023-08-28T21:15:20+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium steckbare Unterlegplatten | 40x80-200 Stk. Mix bis 16t | Distanzplättchen, Unterlegplättchen aus Kunststoff, Ausgleichsplättche	MH-CJRY-5P2K	B0BZ148L38	Shipped	5	EUR	119.75								Schlettau		09487	DE		true		Quantity Price	false	
305-1624331-1367517	305-1624331-1367517	2023-08-28T10:43:39+00:00	2023-08-28T16:21:30+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Unterlegplatten | 60 x 40 mm 160 Stück Mix | Abstandshalter, Plättchen aus Kunststoff | Tragfähigkeit bis 16 t | Set: 1.5, 2, 3	JV-YDRH-BYKA	B07NZJJHDG	Shipped	1	EUR	41.49	6.62							Bernhardswald	Bayern	93170	DE		false			false	
302-1218241-7457934	302-1218241-7457934	2023-08-28T10:20:49+00:00	2023-08-28T21:17:04+00:00	Pending	Amazon	Amazon.de		Expedited	INNONEXXT Schleifpapier für Profi-Schwingschleifer | Gold, 93 x 186 mm 60er-Set | Schleifblätter, Schleifpapier mit Absauglöscher, Klett Rückseite	OJ-I25H-MWPX	B09QJ8GWDC	Shipped	1	EUR	15.79								Aschersleben		06449	DE		true	Noth	Business Price	false	
302-1218241-7457934	302-1218241-7457934	2023-08-28T10:20:49+00:00	2023-08-28T21:17:04+00:00	Pending	Amazon	Amazon.de		Expedited	INNONEXXT® Professional Dreieckschleifer Schleifpapier |100 x 150 mm, Gold, 100 Stück, 7 Loch | Delta.- Multischleifer, Schleifblätter Klett | 10x	J0-4EOO-GOQ2	B09QJ7P35S	Unshipped	1	EUR	31.66								Aschersleben		06449	DE		true	Noth	Business Price	false	
305-3837870-3989146	305-3837870-3989146	2023-08-28T10:05:58+00:00	2023-08-29T01:19:31+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Terrassendielen Abstandshalter | Terrassfix Dielenabstand 4 mm - 200 Stück | Lastübertragung bis 8 Tonnen | Terrassenabstandshal	A6-Q9GJ-WQ5E	B09446V6XJ	Shipped	1	EUR	17.99	2.87							Wäschenbeuren	BW	73116	DE		false			false	
306-0851451-6989916	306-0851451-6989916	2023-08-28T10:03:40+00:00	2023-08-28T16:20:48+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Profilverbindungsschrauben | 3,9 x 11 mm | 500 Stück | Metallprofileschrauben, Profil Schrauben, Blechschrauben schwarz, Trockenb	2R-KNCM-T7QB	B08GFWYC7M	Shipped	1	EUR	15.49	2.47							Freudenberg		57258	DE		false			false	
305-1351702-6872304	305-1351702-6872304	2023-08-28T09:57:16+00:00	2023-08-29T01:14:44+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Schleifpapier Rolle | 6 Stück, 93 mm x 5 m | Schmirgelpapier fein, grob | Schleifset für Handschleifer, Schleifklotz, Schleifblo	K9-EVG4-MYQB	B09QJTMLDK	Shipped	1	EUR	22.49	3.59							Mittenaar	Hessen	35756	DE		false			false	
302-9528691-2397954	302-9528691-2397954	2023-08-28T09:48:45+00:00	2023-08-29T01:21:56+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Justierschraube | 6 x 60mm, T30, blau verzinkt, Stahl | Fräsrippen, Cut-Spitze, Senkkopf | Holz- Universalschrauben, Ring- und Ho	IF-JZE6-BBFM	B08XFDZSYG	Shipped	1	EUR	19.49	3.11							Reichelsheim (Odenwald)	Hessen	64385	DE		false			false	
304-9140879-3124359	304-9140879-3124359	2023-08-28T09:34:55+00:00	2023-08-29T01:18:26+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Verglasungsklötze | 24 x 100 mm, 600 Stück | Made in Germany | Unterlegplatten, Abstandshalter, Distanzklötze aus Kunststoff, A	GJ-6IO8-W0G9	B07ZPBVDLY	Shipped	1	EUR	29.97	4.79							Nordwestuckermark	Brandenburg	17291	DE		false			false	
306-8504861-7639529	306-8504861-7639529	2023-08-28T09:33:58+00:00	2023-08-28T16:20:33+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Profilverbindungsschrauben | 3,9 x 11 mm | 500 Stück | Metallprofileschrauben, Profil Schrauben, Blechschrauben schwarz, Trockenb	2R-KNCM-T7QB	B08GFWYC7M	Shipped	1	EUR	15.49	2.47							Kierspe		58566	DE		false			false	
303-3688166-7088326	303-3688166-7088326	2023-08-28T09:27:01+00:00	2023-08-28T13:30:34+00:00	Cancelled	Amazon	Amazon.de		Expedited	INNONEXXTï¿½ Premium Schnellbauschraube mit Grobgewinde | 3,9 x 35 mm | Gipskarton-Schraube, Rigipsschrauben, Trockenwandschrauben, Universalschrau	4A-35OW-BLG1	B08GD16NK3	Cancelled	0										Weidenbach	Bayern	91746	DE		false			false	
305-0021638-6925957	305-0021638-6925957	2023-08-28T09:21:20+00:00	2023-08-29T13:28:41+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Unterlegplatten | 60 x 40 mm 160 Stück Mix | Abstandshalter, Plättchen aus Kunststoff | Tragfähigkeit bis 16 t | Set: 1.5, 2, 3	JV-YDRH-BYKA	B07NZJJHDG	Shipped	1	EUR	41.49	6.62							Nürnberg	Bayern	90475	DE		false			false	
302-4224717-6166748	302-4224717-6166748	2023-08-28T09:20:50+00:00	2023-08-29T04:14:42+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Schleifpapier Rolle | 6 Stück, 93 mm x 5 m | Schmirgelpapier fein, grob | Schleifset für Handschleifer, Schleifklotz, Schleifblo	K9-EVG4-MYQB	B09QJTMLDK	Shipped	1	EUR	22.49	3.59							Villingen-Schwenningen		78052	DE		false			false	
302-1301223-0613101	302-1301223-0613101	2023-08-28T09:06:15+00:00	2023-08-28T16:23:04+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Terrassendielen Abstandshalter | Terrassfix Dielenabstand 4 mm - 200 Stück | Lastübertragung bis 8 Tonnen | Terrassenabstandshal	A6-Q9GJ-WQ5E	B09446V6XJ	Shipped	1	EUR	17.99	2.87							Uelzen		29525	DE		false			false	
302-1301223-0613101	302-1301223-0613101	2023-08-28T09:06:15+00:00	2023-08-28T16:23:04+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Terrassendielen Abstandshalter | Terrassfix Dielenabstand 4 mm - 500 Stück | Lastübertragung bis 8 Tonnen | Terrassenabstandshal	U1-3J8F-95E1	B0944899KY	Shipped	1	EUR	34.99	5.59							Uelzen		29525	DE		false			false	
304-2298876-5826766	304-2298876-5826766	2023-08-28T09:01:58+00:00	2023-08-29T02:11:06+00:00	Pending	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Kunststoff Keile | Made in Germany | Plastik Keile, Montagekeile, Distanzkeile aus Kunststoff (135 x Keile MIX geschlossen)	6Z-R0CA-A8ZW	B07ZPC81W2	Unshipped	1	EUR	26.49								Bad Wurzach		88410	DE		false			false	
304-0628558-5963563	304-0628558-5963563	2023-08-28T08:51:09+00:00	2023-08-28T08:51:14+00:00	Pending	Amazon	Amazon.de		Standard	INNONEXXT® Premium Unterlegplatten | 60 x 40 mm, 10 mm braun - 100 Stk. | Abstandshalter, Plättchen aus Kunststoff, Distanzplatten, Klötze, Unterle	YX-ZU3N-YRQO	B08SCHG523	Unshipped	1	EUR	33.65								Saarbrücken		66121	DE	DE Core Free Shipping 2018/04/24 20-00-00	true		Business Price	false	
304-0628558-5963563	304-0628558-5963563	2023-08-28T08:51:09+00:00	2023-08-28T08:51:14+00:00	Pending	Amazon	Amazon.de		Standard	INNONEXXT® Premium Unterlegplatten | 60 x 40 mm, 20 mm schwarz - 100 Stk. | Abstandshalter, Plättchen aus Kunststoff, Distanzplatten, Klötze, Unter	BX-R178-Y4NF	B08SCD4RVN	Unshipped	1	EUR	48.01								Saarbrücken		66121	DE	DE Core Free Shipping 2018/04/24 20-00-00	true		Business Price	false	
304-0628558-5963563	304-0628558-5963563	2023-08-28T08:51:09+00:00	2023-08-28T08:51:14+00:00	Pending	Amazon	Amazon.de		Standard	INNONEXXT® Premium Verglasungsklötze | 24 x 100 mm, 600 Stück | Made in Germany | Unterlegplatten, Abstandshalter, Distanzklötze aus Kunststoff, A	GJ-6IO8-W0G9	B07ZPBVDLY	Unshipped	1	EUR	29.67								Saarbrücken		66121	DE	DE Core Free Shipping 2018/04/24 20-00-00	true		Business Price	false	
306-5978813-3861143	306-5978813-3861143	2023-08-28T08:50:16+00:00	2023-08-29T01:18:16+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Justierschraube | 6 x 60mm, T30, blau verzinkt, Stahl | Fräsrippen, Cut-Spitze, Senkkopf | Holz- Universalschrauben, Ring- und Ho	IF-JZE6-BBFM	B08XFDZSYG	Shipped	1	EUR	19.49	3.11							Nöggenschwiel		79809	DE		false			false	
028-8158972-2816323	028-8158972-2816323	2023-08-28T08:49:08+00:00	2023-08-29T04:12:39+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Unterlegplatten | 60 x 40 mm, 80 Stk | Abstandshalter, Plättchen aus Kunststoff, Unterlegklotz, Distanzhalter | Tragfähigkeit bi	RI-897L-YJHU	B08SCJC5BX	Shipped	1	EUR	27.96	4.46							Bermersheim vor der Höhe		55234	DE		false			false	
302-6077282-7669141	302-6077282-7669141	2023-08-28T08:49:03+00:00	2023-08-29T13:26:48+00:00	Shipped	Amazon	Amazon.de		Standard	INNONEXXT® Premium Verglasungsklötze | 24 x 100 mm, 300 Stück | Made in Germany | Unterlegplatten, Abstandshalter, Distanzklötze aus Kunststoff, A	4B-9EAW-HI3A	B09RQ7P7WV	Shipped	1	EUR	24.99	3.99	3.99	0.64					Wesselburen		25764	DE		false			false	
306-4060511-1486769	306-4060511-1486769	2023-08-28T08:43:32+00:00	2023-08-28T13:19:36+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Turbo Diamanttrennscheibe | 230/22,23/2,4/10 | heißgepresste Turbodiamantsegmente longlife, gehärteten Stahl | Trocken.- und Nas	YH-XKM8-ZR3B	B09BNG1QG5	Shipped	1	EUR	24.99	3.99							Schwabach		91126	DE		false			false	
305-8241417-4088341	305-8241417-4088341	2023-08-28T08:29:57+00:00	2023-08-28T08:32:14+00:00	Pending	Amazon	Amazon.de		Standard	INNONEXXT Schleifpapier fï¿½r Profi-Schwingschleifer | Gold, 93 x 186 mm 60er-Set | Schleifblï¿½tter, Schleifpapier mit Absauglï¿½scher, Klet	OJ-I25H-MWPX	B09QJ8GWDC	Unshipped	1	EUR	18.98								Bochum		44799	DE	DE Core Free Shipping 2018/04/24 20-00-00	false			false	
304-2334561-1428305	304-2334561-1428305	2023-08-28T08:24:39+00:00	2023-08-29T04:11:20+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Unterlegplatten | 60 x 40 mm, 80 Stk | Abstandshalter, Plättchen aus Kunststoff, Unterlegklotz, Distanzhalter | Tragfähigkeit bi	RI-897L-YJHU	B08SCJC5BX	Shipped	1	EUR	27.96	4.46							Issum	Nordrhein-Westfalen	47661	DE		false			false	
304-2334561-1428305	304-2334561-1428305	2023-08-28T08:24:39+00:00	2023-08-29T04:11:20+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium steckbare Unterlegplatten | 40x80-200 Stk. Mix bis 16t | Distanzplättchen, Unterlegplättchen aus Kunststoff, Ausgleichsplättche	MH-CJRY-5P2K	B0BZ148L38	Shipped	1	EUR	29.99	4.79							Issum	Nordrhein-Westfalen	47661	DE		false			false	
306-2163691-8934754	306-2163691-8934754	2023-08-28T08:23:01+00:00	2023-08-28T21:14:15+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Profilverbindungsschrauben | 3,9 x 11 mm | 500 Stück | Metallprofileschrauben, Profil Schrauben, Blechschrauben schwarz, Trockenb	2R-KNCM-T7QB	B08GFWYC7M	Shipped	1	EUR	15.62	2.6							Vienna	Austria	1190	AT		false			false	
305-4886796-9497916	305-4886796-9497916	2023-08-28T08:16:25+00:00	2023-08-29T01:15:53+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Edelstahl Terrassenschrauben inkl. Bit | 5,0 x 40 mm 200 Stück, Edelstahl C1 | Fräsrippen, Cut-Spitze | Holzschrauben | gleitbes	WP-RL06-9J7C	B09GKW85JT	Shipped	1	EUR	23.99	3.83							Nuthetal		14558	DE		false			false	
304-7703847-7800314	304-7703847-7800314	2023-08-28T08:15:40+00:00	2023-08-28T13:15:36+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Nageleisen | 600 x 18 mm, Brecheisen aus Spezialstahl | Nageleisen, Nagelschlitze, Stemmeisen, Brechstange, Meisselschaber, Breche	IT-JXWS-5JZ0_FBM	B09BZJJDRZ	Shipped	1	EUR	23.99	3.83							Langenhagen		30855	DE		false			false	
304-9062768-8996359	304-9062768-8996359	2023-08-28T08:12:39+00:00	2023-08-28T16:22:13+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Unterlegplatten | 60 x 40 mm, 80 Stk | Abstandshalter, Plättchen aus Kunststoff, Unterlegklotz, Distanzhalter | Tragfähigkeit bi	RI-897L-YJHU	B08SCJC5BX	Shipped	1	EUR	27.96	4.46							Freudenburg	Rheinland-Pfalz	54450	DE		false			false	
028-3583955-1681921	028-3583955-1681921	2023-08-28T08:08:13+00:00	2023-08-29T13:24:41+00:00	Shipped	Amazon	Amazon.de		Standard	INNONEXXT® Premium Winkelverbinder | 25 Stück 50 x 50 x 40 x 2 mm | Winkel, Winkelhalterung, L-Winkel, Metallwinkel, Stuhlwinkel, Stahlwinkel, Schwe	II-HPXR-APRD	B09BVQ8NF3	Shipped	1	EUR	15.49	2.47	3.99	0.64					Kauxdorf		04924	DE		false			false	
028-4726739-2961951	028-4726739-2961951	2023-08-28T07:57:01+00:00	2023-08-29T04:10:51+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Schleifpapier Rolle | 6 Stück, 93 mm x 5 m | Schmirgelpapier fein, grob | Schleifset für Handschleifer, Schleifklotz, Schleifblo	K9-EVG4-MYQB	B09QJTMLDK	Shipped	1	EUR	22.49	3.59							Oberzent		64760	DE		false			false	
305-8026981-0181130	305-8026981-0181130	2023-08-28T07:55:21+00:00	2023-08-29T04:14:10+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Justierschraube | 6 x 60mm, T30, blau verzinkt, Stahl | Fräsrippen, Cut-Spitze, Senkkopf | Holz- Universalschrauben, Ring- und Ho	IF-JZE6-BBFM	B08XFDZSYG	Shipped	1	EUR	19.49	3.11							Damme		49401	DE		false			false	
304-5142808-0974764	304-5142808-0974764	2023-08-28T07:48:02+00:00	2023-08-28T16:21:40+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Verglasungsklötze | 24 x 100 mm, 600 Stück | Made in Germany | Unterlegplatten, Abstandshalter, Distanzklötze aus Kunststoff, A	GJ-6IO8-W0G9	B07ZPBVDLY	Shipped	1	EUR	30.22	5.04							Weiten		3653	AT		false			false	
305-7749566-8161944	305-7749566-8161944	2023-08-28T07:22:47+00:00	2023-08-29T01:20:32+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Terrassendielen Abstandshalter | Terrassfix Dielenabstand 7 mm - 500 Stück | Lastübertragung bis 8 Tonnen | Terrassenabstandshal	WP-CKWX-32I0	B09447FV6Q	Shipped	1	EUR	35.99	5.75							Hohenwart		86558	DE		false			false	
305-9440392-5061132	305-9440392-5061132	2023-08-28T06:56:11+00:00	2023-08-29T11:21:58+00:00	Pending	Amazon	Amazon.de		Standard	INNONEXXTï¿½ Premium Unterlegplatten | 40er Set - 60 x 40 mm | Abstandshalter, Plï¿½ttchen aus Kunststoff | Tragfï¿½higkeit bis 5 t | Set: 1.	9L-HBWO-UNTN	B09JGD3YWL	Unshipped	1	EUR	19.98								Mönchengladbach	Nordrhein-Westfalen	41179	DE	DE Core Free Shipping 2018/04/24 20-00-00	false			false	
302-0164388-6624345	302-0164388-6624345	2023-08-28T06:49:56+00:00	2023-08-29T06:49:08+00:00	Pending	Amazon	Amazon.de		Standard	INNONEXXT® Professional Dreieckschleifer Schleifpapier |100 x 150 mm, Gold, 100 Stück, 7 Loch | Delta.- Multischleifer, Schleifblätter Klett | 10x	J0-4EOO-GOQ2	B09QJ7P35S	Unshipped	1	EUR	31.66								Eberswalde		16227	DE		true		Business Price	false	
